fromCountyFIPSid,toCountyFIPSid,countTaxReturns,countTaxExemptions,sumAdjustedGrossIncome1000s
01097,12105,20,38,483
01097,13051,20,35,554
01097,45019,20,38,799
01097,28049,19,34,470
01097,40109,19,55,680
01097,01023,18,43,507
01097,06019,18,23,220
01097,01001,17,37,572
01097,06013,17,39,2104
01097,06067,17,46,631
01097,37051,16,33,384
01097,39035,16,31,447
01097,53061,16,43,801
01097,01113,15,23,349
01097,01115,15,30,544
01097,12001,15,17,490
01097,47065,15,28,407
01097,01091,14,29,445
01097,08041,14,33,768
01097,15003,14,29,615
01097,28045,14,22,439
01097,28073,14,26,388
01097,48121,14,22,336
01097,48339,14,39,1297
01097,01121,13,36,511
01097,12131,13,33,710
01097,22055,13,24,420
01097,39049,13,23,260
01097,45035,13,33,506
01097,48027,13,35,256
01097,01013,12,24,402
01097,01039,12,31,248
01097,01055,12,19,214
01097,01095,12,17,248
01097,01109,12,20,268
01097,28089,12,23,784
01097,29189,12,17,237
01097,40143,12,28,533
01097,48167,12,37,570
01097,01031,11,26,662
01097,01103,11,33,419
01097,05119,11,29,585
01097,06001,11,18,370
01097,06059,11,27,969
01097,06085,11,17,502
01097,12009,11,25,476
01097,18097,11,34,574
01097,22019,11,29,521
01097,25001,11,29,506
01097,28067,11,18,425
01097,37081,11,23,743
01097,37183,11,18,336
01097,49035,11,26,1083
01097,01015,10,19,240
01097,01021,10,19,280
01097,01077,10,18,236
01097,01083,10,24,371
01097,06075,10,12,599
01097,13153,10,18,373
01097,13179,10,14,226
01097,28153,10,18,236
01097,29095,10,21,186
01097,36047,10,25,238
01097,36061,10,13,332
01097,37139,10,20,404
01097,45079,10,18,341
01097,47125,10,21,368
01097,47187,10,16,651
01097,48085,10,17,315
01097,53053,10,16,284
01099,01097,49,94,1417
01099,01003,42,101,1731
01099,01035,37,80,941
01099,01053,29,73,1009
01099,01101,25,50,802
01099,01025,17,42,499
01099,12033,14,27,384
01099,01131,11,27,438
01101,01051,770,1552,27650
01101,01001,443,982,15955
01101,01073,367,601,13901
01101,01081,179,345,7625
01101,01085,163,338,4010
01101,01097,146,245,3873
01101,13121,134,226,6224
01101,01117,116,203,4767
01101,13215,101,126,2536
01101,01047,95,197,2700
01101,01087,88,174,2079
01101,01089,86,139,2645
01101,01125,80,136,2588
01101,01003,78,131,3431
01101,13067,75,130,2415
01101,01041,72,174,1910
01101,01123,71,166,2566
01101,01069,69,131,2165
01101,13089,67,115,2126
01101,01109,64,111,1463
01101,13135,64,149,2798
01101,01013,53,115,1362
01101,01113,52,79,1078
01101,01011,50,121,1548
01101,13063,49,92,982
01101,06037,47,74,1769
01101,48201,41,66,1318
01101,48453,40,74,692
01101,32003,39,65,1648
01101,26163,38,73,670
01101,01103,37,55,969
01101,12057,37,75,1846
01101,48029,37,84,2260
01101,51059,36,109,3784
01101,12005,33,67,1269
01101,12086,33,48,986
01101,12091,33,71,1462
01101,01021,30,58,908
01101,01045,28,46,798
01101,47037,28,47,957
01101,08041,27,73,1490
01101,12095,27,44,726
01101,47157,27,43,1108
01101,17031,26,54,896
01101,12011,25,35,962
01101,01121,24,46,430
01101,06019,24,28,614
01101,01083,23,51,733
01101,37119,23,41,848
01101,01031,22,47,1067
01101,48113,22,34,728
01101,01005,21,34,451
01101,12031,21,31,506
01101,15003,20,57,1181
01101,01039,19,37,407
01101,01099,18,32,452
01101,12033,18,29,394
01101,01053,17,49,506
01101,01115,17,34,459
01101,06073,17,36,766
01101,13153,16,38,-18155
01101,17163,16,49,1019
01101,18097,16,25,473
01101,22071,16,33,537
01101,37051,16,34,496
01101,37063,16,41,587
01101,47065,16,29,1021
01101,01017,15,29,346
01101,01131,15,25,336
01101,13051,15,30,509
01101,18003,15,21,179
01101,39049,15,33,275
01101,12073,14,28,801
01101,13077,14,37,1242
01101,18089,14,25,202
01101,28047,14,27,694
01101,01015,13,21,285
01101,01025,13,28,374
01101,01055,13,21,257
01101,04013,13,24,480
01101,12009,13,22,785
01101,12105,13,23,331
01101,12113,13,26,684
01101,13113,13,26,860
01101,36047,13,24,343
01101,39061,13,25,370
01101,48027,13,26,402
01101,48439,13,27,478
01101,01033,12,23,160
01101,01035,12,15,293
01101,01061,12,22,272
01101,01091,12,21,284
01101,11001,12,15,565
01101,24003,12,29,854
01101,24033,12,32,627
01101,28049,12,14,374
01101,51013,12,26,844
01101,51510,12,29,1016
01101,01043,11,15,148
01101,12103,11,21,508
01101,12127,11,17,378
01101,13095,11,22,388
01101,39035,11,19,188
01101,42003,11,27,260
01101,45045,11,21,601
01101,47093,11,26,1065
01101,51153,11,35,642
01101,53033,11,17,467
01101,01037,10,12,361
01101,01077,10,17,264
01101,04019,10,25,415
01101,12099,10,21,356
01101,12101,10,18,411
01101,12131,10,18,1657
01101,13021,10,18,350
01101,13151,10,18,299
01101,13285,10,29,331
01101,22051,10,18,204
01101,36061,10,20,366
01101,48187,10,24,679
01101,53053,10,17,420
01103,01089,488,1201,20195
01103,01079,297,644,8772
01103,01083,203,513,23209
01103,01043,181,406,4727
01103,01095,98,211,3116
01103,01073,84,143,2733
01103,01033,42,90,1455
01103,01077,42,86,1307
01103,01125,34,97,1084
01103,01117,27,56,882
01103,01009,24,56,842
01103,01059,22,84,545
01103,01003,21,51,892
01103,47037,21,53,848
01103,48439,21,64,637
01103,01097,19,31,564
01103,01133,19,31,798
01103,47065,18,44,1101
01103,26163,15,30,237
01103,12005,14,22,294
01103,01055,13,26,165
01103,01015,12,26,246
01103,01081,12,23,361
01103,13135,12,21,623
01103,01127,11,31,381
01103,48029,11,27,313
01103,01051,10,21,261
01103,01101,10,17,214
01103,13121,10,23,415
01103,47125,10,13,384
01103,48201,10,39,590
01105,01047,55,121,1544
01105,01125,30,69,795
01105,01007,28,63,1052
01105,01065,20,50,615
01105,01073,16,35,220
01105,01091,15,41,583
01105,01101,10,17,330
01107,01125,157,358,4763
01107,28087,34,75,1120
01107,01075,11,27,476
01107,01057,10,24,313
01109,01101,101,191,3215
01109,01031,83,210,2517
01109,01069,63,155,1531
01109,01041,46,116,1611
01109,01045,44,108,1090
01109,01011,39,100,1423
01109,01005,37,108,868
01109,01073,27,29,729
01109,01097,22,36,339
01109,01039,16,32,459
01109,01081,15,28,522
01109,01003,13,18,287
01109,13121,13,22,235
01109,01117,12,17,237
01109,13089,11,17,280
01111,01017,62,171,1569
01111,13285,45,98,991
01111,13045,35,95,1388
01111,01027,29,78,767
01111,01015,24,64,1023
01111,01081,23,40,666
01111,13077,23,95,957
01111,01029,22,59,513
01111,01073,11,18,54
01113,13215,977,1891,23448
01113,01081,700,1519,28436
01113,13145,41,87,1620
01113,01073,39,70,1204
01113,13121,39,65,952
01113,01101,37,56,713
01113,13053,29,76,790
01113,37051,27,71,892
01113,13089,24,32,660
01113,01005,22,45,566
01113,08041,22,65,907
01113,48027,22,58,870
01113,01017,17,33,526
01113,47125,17,48,816
01113,12011,16,19,544
01113,13067,16,35,487
01113,01087,15,28,293
01113,15003,15,45,645
01113,48141,15,46,719
01113,53053,15,36,689
01113,01097,14,22,372
01113,13285,14,31,309
01113,48029,13,31,662
01113,01089,12,19,390
01113,13051,12,31,369
01113,12086,11,20,315
01113,13077,11,24,369
01113,13135,11,28,305
01113,21093,11,26,310
01113,01125,10,18,153
01113,12095,10,19,188
01113,36045,10,32,561
01115,01073,684,1427,27231
01115,01121,188,427,6062
01115,01117,133,276,6879
01115,01055,110,247,3796
01115,01009,71,155,2285
01115,01015,54,131,1876
01115,01003,26,61,1472
01115,01043,26,63,913
01115,01101,23,33,568
01115,01125,22,35,800
01115,01089,21,46,1401
01115,47065,13,26,647
01115,01081,12,18,468
01115,01095,10,23,409
01115,01097,10,16,488
01115,01127,10,27,516
01115,13121,10,23,506
01117,01073,2328,4700,130530
01117,01115,259,551,11669
01117,01021,225,529,6744
01117,01121,112,238,4150
01117,01125,108,186,4742
01117,01003,86,177,5505
01117,01089,75,147,4087
01117,01101,71,125,2453
01117,13121,59,95,3344
01117,01009,52,111,2057
01117,01007,48,122,8224
01117,01097,47,84,2332
01117,47037,42,76,2343
01117,13067,41,88,3010
01117,01081,37,72,1752
01117,48201,31,63,2279
01117,01043,30,53,1141
01117,01127,30,56,1060
01117,12033,30,58,1293
01117,01015,28,51,1237
01117,01103,28,69,1523
01117,01051,27,54,1134
01117,01123,27,62,2791
01117,13135,26,55,1119
01117,01001,23,44,1171
01117,01055,23,55,1027
01117,06037,23,29,998
01117,12057,23,39,976
01117,12131,21,38,820
01117,13089,21,31,1237
01117,47157,20,55,1236
01117,04013,19,34,894
01117,12011,19,44,3365
01117,47187,18,49,1698
01117,12005,17,35,1314
01117,12031,17,40,1510
01117,37119,17,29,815
01117,48113,17,35,1309
01117,01037,16,26,-231
01117,12091,16,34,616
01117,12095,16,31,752
01117,12113,16,37,1056
01117,01083,15,23,640
01117,17031,15,25,1039
01117,48085,15,35,1444
01117,13117,14,31,1939
01117,13215,14,24,504
01117,47065,14,32,692
01117,12086,13,17,276
01117,32003,13,21,534
01117,01069,12,27,597
01117,12103,12,28,672
01117,13073,12,28,1195
01117,37183,12,19,425
01117,47149,12,24,663
01117,48453,12,20,926
01117,01047,11,17,373
01117,06059,11,27,387
01117,39049,11,28,1471
01117,48439,11,17,697
01117,01077,10,22,1164
01117,01095,10,18,404
01117,06073,10,17,691
01117,12099,10,13,510
01117,12109,10,22,1205
01117,13063,10,12,205
01117,21111,10,26,627
01119,01125,57,136,1528
01119,28075,31,78,807
01119,01073,19,41,384
01119,01091,15,28,398
01119,01023,13,31,415
01119,01063,11,24,175
01121,01015,380,816,14199
01121,01115,163,367,5892
01121,01073,136,261,4306
01121,01117,124,272,5287
01121,01037,92,204,2978
01121,01027,50,114,1424
01121,01123,36,88,949
01121,01101,27,51,678
01121,01055,25,50,943
01121,01125,25,42,751
01121,01089,24,40,669
01121,01003,22,47,669
01121,01081,20,38,509
01121,13121,15,21,260
01121,13215,15,18,347
01121,01051,14,33,612
01121,01029,12,30,394
01121,47157,11,17,283
01121,01069,10,17,233
01123,01037,234,512,7344
01123,01081,182,459,4631
01123,01051,142,348,6663
01123,01101,89,231,2227
01123,01117,38,112,2617
01123,01121,31,92,676
01123,01073,30,59,793
01123,01001,23,52,607
01123,01003,21,86,502
01123,01017,18,44,709
01123,01111,18,52,368
01123,01087,17,42,484
01123,01069,15,68,422
01123,01125,15,39,505
01123,01115,13,29,672
01123,01027,12,27,303
01123,12033,12,49,262
01123,01015,11,25,357
01123,01097,11,20,375
01125,01073,568,1069,25061
01125,01065,151,341,4646
01125,01117,140,237,5926
01125,01107,131,299,3906
01125,01007,118,287,4235
01125,01089,93,143,3021
01125,01057,76,175,3224
01125,01003,70,150,2599
01125,01097,66,117,1757
01125,01101,64,103,1791
01125,01063,61,127,1616
01125,13121,57,73,1281
01125,47037,42,77,1241
01125,13089,38,72,1062
01125,01127,35,67,1177
01125,01091,32,62,1035
01125,01119,31,59,1302
01125,01043,30,58,571
01125,12033,27,51,1064
01125,13215,27,39,569
01125,17031,27,48,709
01125,48201,26,61,1792
01125,01081,25,43,1037
01125,13135,24,48,614
01125,47157,23,39,526
01125,01021,22,57,548
01125,01121,21,38,652
01125,13067,21,50,772
01125,12086,20,26,507
01125,28087,20,42,252
01125,01055,18,30,593
01125,01115,17,30,752
01125,28105,17,27,598
01125,01001,16,36,808
01125,01047,16,33,391
01125,01093,16,30,515
01125,01095,16,32,555
01125,06037,16,23,527
01125,12031,16,32,410
01125,26125,16,25,1318
01125,48113,16,27,519
01125,01009,15,35,711
01125,01015,15,23,358
01125,01053,15,31,361
01125,01083,15,26,763
01125,01103,15,21,537
01125,01023,14,32,351
01125,22071,14,18,249
01125,28121,14,27,467
01125,01025,13,20,555
01125,01051,13,22,429
01125,01069,13,17,297
01125,12011,13,22,765
01125,12057,13,17,333
01125,26163,13,24,497
01125,28047,13,30,558
01125,36061,13,16,396
01125,01077,12,30,485
01125,01105,12,27,200
01125,48439,12,17,257
01125,01033,11,19,270
01125,01071,11,23,192
01125,04013,11,18,338
01125,06073,11,11,337
01125,37119,11,26,769
01125,47187,11,23,623
01125,01075,10,21,362
01125,12095,10,13,350
01125,22051,10,14,357
01125,22103,10,21,179
01125,28075,10,14,173
01125,28081,10,20,414
01125,37183,10,17,413
01125,45045,10,31,587
01125,47065,10,24,413
01125,48029,10,20,413
01127,01073,285,598,10856
01127,01133,102,242,2602
01127,01043,47,90,1652
01127,01125,43,86,1517
01127,01117,32,56,1477
01127,01009,30,79,1559
01127,01093,29,72,761
01127,01115,24,55,787
01127,01057,21,52,531
01127,01015,13,34,289
01127,01089,13,29,361
01127,01003,12,25,374
01127,01103,10,28,376
01129,01097,147,346,4951
01129,01025,31,69,746
01129,01003,26,54,686
01129,01023,11,22,304
01131,01091,68,171,1784
01131,01025,34,86,1068
01131,01047,24,64,538
01131,01101,18,33,238
01131,01099,17,38,615
01131,01097,16,29,570
01131,01073,12,25,235
01133,01127,102,204,3013
01133,01093,86,217,2090
01133,01043,43,96,2124
01133,01059,31,74,630
01133,01073,25,45,1608
01133,01077,21,35,771
01133,01103,18,36,563
01133,01125,10,16,284
02013,02020,18,35,735
02013,53033,18,34,624
02013,06073,11,17,333
02016,02020,31,47,1359
02016,53033,29,51,1688
02016,06077,12,30,309
02016,06107,10,20,247
02020,02170,1127,2362,63506
02020,02122,355,592,19644
02020,02090,264,435,11030
02020,53033,245,406,12129
02020,04013,222,442,14592
02020,32003,201,389,11698
02020,48201,162,333,19754
02020,15003,144,309,5794
02020,06037,135,240,5259
02020,53053,113,244,5835
02020,12086,111,125,3109
02020,48029,110,262,6009
02020,08041,99,228,5059
02020,02110,97,160,4394
02020,37051,80,181,3142
02020,41051,79,117,3780
02020,53063,78,165,5715
02020,04019,77,149,4658
02020,06073,77,141,5082
02020,12011,66,82,1999
02020,02050,65,124,1943
02020,02261,61,106,2507
02020,48113,61,100,4850
02020,48453,58,87,4514
02020,16001,57,130,3751
02020,53011,55,98,8049
02020,12057,54,95,1976
02020,49035,54,120,1649
02020,06067,53,116,2192
02020,48141,52,142,2141
02020,48439,51,103,5400
02020,53061,50,85,2607
02020,41067,49,89,3016
02020,02150,48,78,1604
02020,06059,48,88,2516
02020,12091,48,127,2217
02020,08031,47,61,2594
02020,02185,46,99,1958
02020,06065,46,82,2634
02020,53067,44,80,2338
02020,02188,41,74,1541
02020,41017,40,73,3488
02020,02180,38,76,1223
02020,32031,38,52,2273
02020,48027,38,95,1541
02020,17031,36,60,1459
02020,40109,35,95,2992
02020,51059,35,84,2942
02020,08059,34,74,3723
02020,11001,34,51,1935
02020,08005,33,52,2080
02020,35001,33,66,1926
02020,06071,32,68,1166
02020,12009,31,66,1136
02020,48157,31,78,6353
02020,02270,30,58,608
02020,12005,30,75,1935
02020,13121,30,39,1168
02020,41005,29,48,1939
02020,06029,28,58,1186
02020,12095,28,53,1265
02020,15001,28,52,1848
02020,42071,28,32,1050
02020,53073,28,53,1998
02020,02290,26,42,1079
02020,06085,26,46,1108
02020,12103,26,46,1200
02020,16039,26,58,799
02020,02240,25,49,1071
02020,16055,25,63,1659
02020,27053,25,39,1608
02020,36005,25,32,742
02020,36047,25,42,999
02020,02070,24,43,819
02020,12071,24,40,1496
02020,49011,24,62,1373
02020,49049,24,57,1036
02020,02130,23,30,1072
02020,04003,23,41,963
02020,04021,23,43,1853
02020,04025,23,46,1148
02020,06019,23,46,861
02020,06095,23,61,1077
02020,24003,23,38,1127
02020,24031,23,39,1903
02020,29169,23,72,1089
02020,36045,23,55,885
02020,41039,23,41,888
02020,48121,23,40,2310
02020,05119,22,57,1065
02020,12031,22,43,607
02020,13089,22,39,1084
02020,13215,22,43,989
02020,29101,22,56,827
02020,38101,22,48,1005
02020,45079,22,45,840
02020,06001,21,40,823
02020,36061,21,26,892
02020,36081,21,30,770
02020,47157,21,46,1610
02020,48339,21,49,4672
02020,53035,21,36,992
02020,53077,21,37,982
02020,06053,20,44,885
02020,16027,20,43,989
02020,17163,20,53,863
02020,26163,20,24,534
02020,41047,20,41,847
02020,47125,20,49,886
02020,02016,19,42,623
02020,08069,19,40,1071
02020,15009,19,32,673
02020,22033,19,22,294
02020,27123,19,40,797
02020,37085,19,65,814
02020,42003,19,38,1189
02020,02220,18,32,798
02020,08035,18,30,1490
02020,12021,18,22,919
02020,12099,18,30,957
02020,12127,18,31,744
02020,13135,18,27,845
02020,13179,18,46,552
02020,22115,18,51,702
02020,37119,18,34,1107
02020,39057,18,56,1336
02020,46103,18,31,533
02020,06061,17,33,1333
02020,06075,17,22,492
02020,30063,17,31,1017
02020,35009,17,38,762
02020,48085,17,38,889
02020,49053,17,43,1331
02020,06013,16,29,1388
02020,18097,16,26,573
02020,22015,16,38,792
02020,24033,16,22,750
02020,29077,16,37,860
02020,40031,16,43,547
02020,45019,16,27,789
02020,46099,16,18,779
02020,48485,16,53,846
02020,48491,16,42,777
02020,49057,16,39,708
02020,53029,16,24,802
02020,06097,15,20,666
02020,08001,15,22,691
02020,08123,15,26,376
02020,09009,15,22,616
02020,13051,15,19,325
02020,21047,15,35,454
02020,26125,15,31,707
02020,30031,15,17,596
02020,30111,15,19,972
02020,31055,15,29,673
02020,39113,15,28,572
02020,40143,15,49,1203
02020,55025,15,19,519
02020,02013,14,19,423
02020,02068,14,22,683
02020,12105,14,24,520
02020,12113,14,32,845
02020,26081,14,31,736
02020,28047,14,30,534
02020,35035,14,32,553
02020,35049,14,23,1032
02020,41029,14,28,798
02020,04015,13,22,756
02020,06007,13,23,557
02020,08077,13,21,761
02020,12097,13,21,291
02020,13063,13,17,202
02020,20061,13,37,367
02020,30013,13,40,733
02020,30029,13,23,843
02020,39049,13,22,605
02020,41003,13,23,374
02020,41019,13,24,678
02020,42079,13,15,354
02020,42101,13,31,430
02020,45045,13,23,801
02020,48355,13,23,722
02020,48441,13,29,830
02020,06083,12,30,2493
02020,06111,12,28,933
02020,06115,12,23,383
02020,08013,12,13,536
02020,09001,12,18,435
02020,12117,12,20,444
02020,13153,12,38,688
02020,23019,12,19,648
02020,34005,12,38,542
02020,34007,12,17,411
02020,37093,12,35,408
02020,37191,12,36,465
02020,41043,12,18,644
02020,48303,12,21,640
02020,48329,12,30,1412
02020,56021,12,21,730
02020,01101,11,29,454
02020,06089,11,22,511
02020,06107,11,24,155
02020,12083,11,19,575
02020,20161,11,32,381
02020,25009,11,15,376
02020,36029,11,17,349
02020,36059,11,17,442
02020,37183,11,21,518
02020,45085,11,34,577
02020,48099,11,39,346
02020,48167,11,25,638
02020,51153,11,25,597
02020,53005,11,24,614
02020,53057,11,22,1259
02020,56001,11,15,255
02020,04005,10,16,219
02020,06023,10,17,354
02020,06077,10,22,411
02020,12033,10,19,399
02020,12081,10,15,551
02020,12111,10,19,303
02020,13245,10,20,441
02020,17043,10,16,349
02020,17201,10,24,358
02020,20103,10,24,265
02020,20173,10,30,689
02020,29095,10,15,188
02020,29189,10,22,581
02020,31153,10,25,597
02020,33011,10,21,353
02020,38035,10,20,514
02020,40065,10,22,607
02020,48451,10,20,298
02050,02020,114,249,5925
02050,02170,30,58,1526
02050,02090,26,41,1013
02050,02270,22,63,595
02050,02122,12,25,431
02060,02020,12,15,332
02068,02170,10,24,600
02070,02020,35,64,1235
02070,02170,14,29,771
02090,02020,367,600,17156
02090,02170,127,244,6597
02090,53053,88,207,3426
02090,02122,77,133,3687
02090,08041,72,205,3152
02090,04013,71,133,3549
02090,02290,53,95,1418
02090,02240,52,96,2097
02090,53033,52,87,3498
02090,32003,50,106,2441
02090,48027,46,142,1893
02090,48141,46,147,1749
02090,48029,43,104,1511
02090,53067,42,114,1947
02090,15003,34,77,1634
02090,53063,33,66,1893
02090,06037,31,62,1519
02090,48201,30,56,1519
02090,16001,29,65,1783
02090,04019,27,62,1409
02090,02261,25,47,1105
02090,47125,25,83,912
02090,13215,24,63,769
02090,41051,24,35,625
02090,37051,23,59,1059
02090,48439,23,45,690
02090,02110,22,34,1124
02090,06071,22,63,561
02090,02068,20,28,794
02090,20161,20,44,714
02090,36045,20,60,773
02090,04003,19,50,763
02090,49035,19,45,728
02090,13051,18,45,628
02090,02185,17,25,710
02090,22115,17,49,454
02090,29169,17,52,627
02090,51700,17,34,610
02090,06073,16,31,733
02090,12086,16,25,2119
02090,15001,16,35,1235
02090,48113,16,29,539
02090,08031,15,30,606
02090,12057,15,30,414
02090,48453,15,23,815
02090,53011,15,33,668
02090,17031,14,24,295
02090,20061,14,49,466
02090,48099,14,44,328
02090,12011,13,19,275
02090,41067,13,18,310
02090,45079,13,46,332
02090,48441,13,30,428
02090,53061,13,25,375
02090,12095,12,29,377
02090,21047,12,39,339
02090,21093,12,33,486
02090,36047,12,20,296
02090,40031,12,37,354
02090,51059,12,31,502
02090,30029,11,21,526
02090,35001,11,19,355
02090,41039,11,19,598
02090,48085,11,19,396
02090,49011,11,35,823
02090,56021,11,18,512
02090,01045,10,31,469
02090,01089,10,35,821
02090,02050,10,13,398
02090,12091,10,23,423
02090,13121,10,15,341
02090,16039,10,22,479
02090,22015,10,26,478
02090,24033,10,20,443
02090,51199,10,31,453
02100,02110,18,33,866
02105,02110,24,39,593
02110,02020,112,170,4963
02110,53033,46,68,2313
02110,02090,29,40,1358
02110,02130,29,54,2094
02110,02220,27,47,1159
02110,02170,26,57,1811
02110,41051,20,25,563
02110,04013,19,32,1155
02110,02122,17,31,891
02110,02198,16,27,437
02110,02195,14,21,619
02110,06037,14,23,453
02110,02105,13,22,1483
02110,16001,13,19,765
02110,53053,13,24,676
02110,15003,12,20,393
02110,53061,12,30,490
